ACF2,query_mid,sender,rcpt,subject,files,Manager_ACF2,manager_name,job_family,employment_type,business_location,hire_date,employee_status,local_admin,privileged_user,government_cleared,size,rcpt_count,file_count,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,rcpt_count_personal_max,rcpt_count_job_max,rcpt_count_personal_percentile,rcpt_count_job_percentile,file_count_personal_max,file_count_job_max,file_count_personal_percentile,file_count_job_percentile,size_personal_max,size_job_max,sub_sensitive_count,files_sensitive_count,files_sensitive_count_personal_max,files_sensitive_count_job_max,files_sensitive_count_personal_percentile,files_sensitive_count_job_percentile,sub_sensitive_count_personal_max,sub_sensitive_count_job_max,sub_sensitive_count_personal_percentile,sub_sensitive_count_job_percentile
XX377,255,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD296,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX378,256,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD297,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX379,257,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD298,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX380,258,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD299,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX381,259,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD300,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX382,260,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD301,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX383,261,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD302,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX384,262,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD303,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX385,263,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD304,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX386,264,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD305,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX387,265,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD306,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX388,266,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD307,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX389,267,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD308,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX390,268,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD309,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX391,269,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD310,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX392,270,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD311,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX393,271,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD312,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX394,272,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD313,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX395,273,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD314,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX396,274,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD315,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-09-30 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX397,275,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD316,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX398,276,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD317,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX399,277,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD318,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX400,278,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD319,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX401,279,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD320,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-05 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX402,280,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD321,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-06 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX403,281,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD322,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-07 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX404,282,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD323,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-08 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX405,283,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD324,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-09 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX406,284,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD325,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-10 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX407,285,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD326,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX408,286,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD327,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX409,287,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD328,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX410,288,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD329,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX411,289,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD330,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX412,290,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD331,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX413,291,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD332,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX414,292,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD333,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX415,293,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD334,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX416,294,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD335,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX417,295,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD336,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX418,296,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD337,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX419,297,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD338,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX420,298,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD339,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX421,299,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD340,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX422,300,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD341,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX423,301,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD342,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX424,302,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD343,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX425,303,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD344,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2020-10-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
